software_name,github_slug,ror_id,org_name,extraction_methods
Voronoia,"",https://ror.org/03efsge90,University Medicine Berlin,by_name
Exploratory Software for Confidence Intervals,"",https://ror.org/01rxfrp27,La Trobe University,human_curated
Simulator for Neural Networks and Action Potentials,"",https://ror.org/01gek1696,University of Texas System,human_curated
NeuroGEMS informatics software,"",https://ror.org/02jx3x895,University College London,human_curated
BrainImage Software,"",https://ror.org/03mtd9a03,Stanford University School of Medicine,human_curated
Impress,"",https://www.mousephenotype.org/data/documentation/data-access,International Mouse Phenotyping Consortium (IMPC),human_curated
Cohere,"",https://ror.org/05mzfcs16,Open University,human_curated
PHYLIP,"",https://ror.org/00cvxb145,University of Washington,human_curated
VisTrails,"",https://ror.org/03r0ha626,University of Utah,human_curated
HyBrow (Hypothesis Browser),"",https://ror.org/00f54p054,Stanford University,human_curated
INCF Swiss Node,"",https://ror.org/02y5xjh56,International Neuroinformatics Coordinating Facility,human_curated
Biotea,"",https://ror.org/05g3dte14,Florida State University,by_name
Shanoir,"",https://ror.org/02kvxyf05,National Institute for Research in Computer Science and Control,human_curated
NEuronMOrphological analysis tool,"",https://ror.org/03ad39j10,University of Pisa,by_name
General Neural Simulation System,"",https://ror.org/01kd65564,University of Texas at San Antonio,human_curated
Divvy,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
PhenoTips,"",https://ror.org/03dbr7087,University of Toronto,human_curated
Rambo3D,openconnectome/Rambo3D,"http://openconnecto.me, http://www.nitrc.org/projects/ocp/",Open Connectome Project,human_curated
ChemSpider,"",https://ror.org/025sbr097,Royal Society of Chemistry,human_curated
Unified Medical Language System,"",https://ror.org/0259fwx54,National Library of Medicine,by_name
CDART,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
DataStaR,"",https://ror.org/05bnh6r87,Cornell University,human_curated
ePRISM,"",https://ror.org/001tmjg57,University of Kansas Medical Center,by_name
KegTools,"",http://www.genome.jp/kegg/,KEGG,human_curated
GeneAnswers,"",https://ror.org/000e0be47,Northwestern University,by_name
ConceptMapper,"","https://www.force11.org/node/4695, https://bio.tools/neuroscinfframework, https://bio.tools/neuroscinfframework",Neuroscience Information Framework,human_curated
NiftySim,"",https://ror.org/02jx3x895,University College London,human_curated
NiftyReg,"",https://ror.org/02jx3x895,University College London,human_curated
Neurobiological Image Management System,cni/nims,https://ror.org/00f54p054,Stanford University,human_curated
BRAINSTools,BRAINSia/BRAINSTools https://github.com/BRAINSia/BRAINSTools/wiki,https://ror.org/036jqmy94,University of Iowa,human_curated
APOLLOH,"",https://ror.org/03sfybe47,BC Cancer Agency,human_curated
Berkeley Bioinformatics Open-Source Projects,"",https://ror.org/02jbv0t02,Lawrence Berkeley National Laboratory,by_name
National Centre for Text Mining,"",https://ror.org/027m9bs27,University of Manchester,human_curated
Chemistry Using Text Annotations,"",https://ror.org/027m9bs27,University of Manchester,human_curated
NODDI Matlab Toolbox,"",https://ror.org/02jx3x895,University College London,human_curated
Cellpack,"","https://sites.google.com/site/autofill21/, http://code.google.com/p/autofill/",Autopack,human_curated
BTRIS: NIH Biomedical Translational Research Information System,"",https://ror.org/01cwqze88,National Institutes of Health,human_curated
TerMine,"",https://ror.org/027m9bs27,University of Manchester,human_curated
DataUp,"","https://ror.org/03yrm5c26, https://api.datacite.org/dois?prefix=10.24343",California Digital Library,human_curated
PRoNTo,"",https://ror.org/02jx3x895,University College London,human_curated
Acromine Disambiguator,"",https://ror.org/027m9bs27,University of Manchester,human_curated
Scalable Brain Atlas,"",https://ror.org/02y5xjh56,International Neuroinformatics Coordinating Facility,human_curated
Gene Ontology Tools,"","http://bioportal.bioontology.org/ontologies/GO, https://bio.tools/go",Gene Ontology,human_curated
MetMap,"",https://ror.org/01an7q238,University of California,by_name
Matlab Neuroshare Library,"",https://ror.org/01pe1d703,ATR,human_curated
MRtrix,"",https://ror.org/03a2tac74,Florey Institute of Neuroscience and Mental Health,human_curated
Whole Brain Catalog,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
Clair library,"",https://ror.org/00jmfr291,University of Michigan,by_name
VAMCA,"",https://ror.org/05rrcem69,University of California at Davis,by_name
SPM,"",https://ror.org/02jx3x895,University College London,human_curated
Psort,"",https://ror.org/0213rcc28,Simon Fraser University,human_curated
WSsas - Web Service for the SAS tool,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
Molecular Toolkit,"",https://ror.org/03k1gpj17,Colorado State University,human_curated
SurfStat,"",https://ror.org/01pxwe438,McGill University,human_curated
Magnetics Information Consortium,"",https://ror.org/04mg3nk07,San Diego Supercomputer Center,human_curated
Combine RTS2000,"",https://ror.org/0168r3w48,University of California,by_name
Manual Align RTS2000,"",https://ror.org/0168r3w48,University of California,by_name
Cambridge Brain Activation,"",https://ror.org/013meh722,University of Cambridge,human_curated
CLEAVE,"",https://ror.org/05rrcem69,University of California at Davis,by_name
Bayesian Output Analysis Program,"",https://ror.org/036jqmy94,University of Iowa,human_curated
MAIA,"",https://ror.org/011nbgj79,Institute of Cytology and Genetics of the Siberian Branch of the RAS,by_name
Automatic Primer Design,"",https://ror.org/043c0p156,Royal Netherlands Academy of Arts and Sciences,by_name
Biowulf at the NIH,"",https://ror.org/01cwqze88,National Institutes of Health,human_curated
BioMANTA,"",https://ror.org/00rqy9422,University of Queensland,human_curated
Bayesian Analysis of Common NMR Problems,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
MADS+ - discovery of differential splicing events from Affymetrix exon junction array data,"",https://ror.org/036jqmy94,University of Iowa Carver College of Medicine,by_name
Gist,"",https://ror.org/03rmrcq20,University of British Columbia,by_name
neuroConstruct,"",https://ror.org/02jx3x895,University College London,human_curated
Family Pairwise Search - Protein Family Classification,"",https://ror.org/04mg3nk07,San Diego Supercomputer Center,human_curated
Professor Anne Chaos Website,"",https://ror.org/00zdnkx70,National Tsing Hua University,by_name
Power Atlas,"",https://ror.org/008s83205,University of Alabama at Birmingham,human_curated
ESTIMA - Expressed Sequence Tag Information Management and Annotation,"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
Conversion Software Registry,"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
Calculator for Association with Two Stage design,"",https://ror.org/00jmfr291,University of Michigan,by_name
CASPLab: Comet Assay Software Project Laboratory,"",https://ror.org/00yae6e25,University of Wroclaw,by_name
CCP4,"",https://ror.org/057g20z61,Science and Technology Facilities Council ,by_name
BOMP: beta-barrel Outer Membrane protein Predictor,"",https://ror.org/03zga2b32,University of Bergen,by_name
Neuron Morpho,"",https://ror.org/01ryk1543,University of Southampton,by_name
FlexProt: flexible protein alignment,"",https://ror.org/04mhzgx49,Tel Aviv University,by_name
Cambridge Structural Data Base,"",https://ror.org/013meh722,University of Cambridge,human_curated
Colorado Assessment Tests - Card Sort,"",https://ror.org/054spjc55,University of Colorado,human_curated
Brain Computer Interface 2000 Software Package,"",https://ror.org/01cwqze88,National Institutes of Health,human_curated
"Brain Research: Analysis of Images, Networks and Systems","",https://ror.org/036jqmy94,University of Iowa,human_curated
Compartment Model Kinetic Analysis Tool,"",https://ror.org/051fd9666,Case Western Reserve University,human_curated
Functional MRI Analysis and Clustering Tools,"",https://ror.org/05bqach95,National Taiwan University,human_curated
Fiber Tracking / DTI Checker,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
FisWidgets,"",https://ror.org/01an3r305,University of Pittsburgh,human_curated
MIPAV: Medical Image Processing and Visualization,"",https://ror.org/03jh5a977,Center for Information Technology,by_name
NeuroLens,"",https://ror.org/0161xgx34,University of Montreal,human_curated
Booly: A Resource for Biological Data Integration,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
Stimulate,"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
T-One weighted Perfusion imaging Parameter CAlculation Toolkit,"",https://ror.org/00py81415,Duke University,by_name
NSR Physiome Project,"",https://ror.org/00cvxb145,University of Washington,human_curated
Ikaros Project,"",https://ror.org/012a77v79,Lund University,by_name
G Protein-Coupled Receptor Data Base,"",https://ror.org/016xsfp80,Radboud University,human_curated
Translating Time across developing mammalian brains,"",https://ror.org/029bp0k25,University of Central Arkansas,human_curated
National Institute of Mental Health (NIMH) Human Genetics Initiative,"",https://ror.org/05a0ya142,Broad Institute,human_curated
CAGE,"",https://ror.org/01sjwvz98,RIKEN,human_curated
polyaPeak,"",https://ror.org/03czfpz43,Emory University,by_name
BigWig and BigBed,"",https://ror.org/03s65by71,University of California at Santa Cruz,human_curated
Gene Regulation Programs,"",https://ror.org/01hpb1x88,BIOBASE Corporation,by_name
Variant Effect Predictor,"","https://bio.tools/ensembl, https://sources.debian.org/src/ensembl/",Ensembl,human_curated
Gene Expression Atlas,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
Spatio- Spectro- Temporal Receptive Field,"",https://ror.org/01an7q238,University of California,by_name
Center for Bio-Image Informatics: bioView3D,"",https://ror.org/02t274463,University of California at Santa Barbara,human_curated
Bioinformatic Harvester IV (beta) at Karlsruhe Institute of Technology,"",https://ror.org/04t3en479,Karlsruhe Institute of Technology,human_curated
Buzsaki Lab,"",https://ror.org/05vt9qd57,Rutgers University,human_curated
Cellular Open Resource,"",https://ror.org/052gg0110,University of Oxford,human_curated
GEneral NEural SImulation System: The Neurospaces Project,"",https://ror.org/01kd65564,University of Texas at San Antonio,human_curated
Genomatix Software: Understanding Gene Regulation,"",https://ror.org/04y52r328,Genomatix Solutions,by_name
"Harvard Medical School, Department of Systems Biology: The Megason Lab -GoFigure Software","",https://ror.org/03vek6s52,Harvard University,human_curated
Human Protein-Protein Interaction Mining Tool,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
Interaction Proteome Project,"",https://ror.org/04py35477,Max Planck Institute of Biochemistry,by_name
University of Southern California Brain Project,"",https://ror.org/03taz7m60,University of Southern California,human_curated
HHsim: Graphical Hodgkin-Huxley Simulator,"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
MedGene,"",https://ror.org/03vek6s52,Harvard University,human_curated
Bacterial Genomes,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Comparative Saccharinae Genomics Resource,"",https://ror.org/00te3t702,University of Georgia,human_curated
BITOLA: Biomedical Discovery Support System,"",https://ror.org/05njb9z20,University of Ljubljana,by_name
Foundational Model Explorer,"",https://ror.org/00cvxb145,University of Washington,human_curated
Microarray Literature-based Annotation,"",https://ror.org/03qxff017,Hebrew University of Jerusalem,by_name
Proteome Analyst PA-GOSUB,"",https://ror.org/0160cpw27,University of Alberta,by_name
PubMatrix,"",https://ror.org/01cwqze88,National Institutes of Health,human_curated
Reciprocal Net,"",https://ror.org/02k40bc56,Indiana University,human_curated
MRIcro Software,"",https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
Ion Simulator Interface,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
Sub-Volume Thresholding Analysis,"",https://ror.org/03taz7m60,University of Southern California,human_curated
jViewbox,"",https://ror.org/03taz7m60,University of Southern California,human_curated
MultiPhase-SEG,"",https://ror.org/03taz7m60,University of Southern California,human_curated
LONI Java Image I/O Plugins,"",https://ror.org/03taz7m60,University of Southern California,human_curated
DualSurfaceMin,"",https://ror.org/03taz7m60,University of Southern California,human_curated
Charged Fluid Model for Brain Image Segmentation,"",https://ror.org/03taz7m60,University of Southern California,human_curated
Washington University Basic Local Alignment Search Tool,"",https://ror.org/010jaxs89,European Molecular Biology Laboratory,by_name
Visionary: A Dictionary for the Study of Vision,"",https://ror.org/05qwgg493,Boston University,human_curated
Conical: The Computational Neuroscience Class Library,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
Phenote: A Phenotype Annotation Tool using Ontologies,"",https://ror.org/02jbv0t02,Lawrence Berkeley National Laboratory,by_name
Gene Expression Profile Analysis Suite,"",https://ror.org/05xr2yq54,Principe Felipe Research Centre,human_curated
Neuroptikon,"",https://ror.org/013sk6x84,Janelia Research,by_name
Adaptive Poisson-Boltzmann Solver,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
MODELLER,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
BiQ Analyzer: A Software Tool for DNA Methylation Analysis,"",https://ror.org/01w19ak89,Max-Planck-Institute for Informatics,by_name
TB Consortium Bias Removal Server,"",https://ror.org/01f5ytq51,Texas A and M University,by_name
Distributed Annotation System,"",https://ror.org/048a87296,Uppsala University,by_name
GeneCluster 2: An Advanced Toolset for Bioarray Analysis,"",https://ror.org/05a0ya142,Broad Institute,human_curated
Cryptococcus Neoformans cDNA Sequencing,"",https://ror.org/02aqsxs83,University of Oklahoma,human_curated
Engine for question-Answering in Genomics Literature,"",https://ror.org/01swzsf04,University of Geneva,by_name
Emergent,"",https://ror.org/02ttsq026,University of Colorado Boulder,human_curated
FigTree,"",https://ror.org/01nrxwf90,University of Edinburgh,by_name
C. elegans Resources,"",https://ror.org/03sfybe47,BC Cancer Agency,human_curated
Q-Value Software,"",https://ror.org/00f54p054,Stanford University,human_curated
Bionformatics Research Center,"",https://ror.org/04tj63d06,North Carolina State University,by_name
Random.org,"",https://ror.org/02tyrky19,Trinity College Dublin,by_name
Western Australian State Agricultural Biotechnology Centre,"",https://ror.org/00r4sry34,Murdoch University,human_curated
DeRisi Lab,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
WinLTP,"",https://ror.org/0524sp257,University of Bristol,by_name
Zinc Finger Tools,"",https://ror.org/02dxx6824,Scripps Research Institute,human_curated
DISABKIDS,"",https://ror.org/00g30e956,University of Hamburg,by_name
An Extended and Parallel version of Clustal,"",https://ror.org/02qtvee93,Carleton University,human_curated
Motif Extractor,"",https://ror.org/03vek6s52,Harvard University,human_curated
NeuroProSight,"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
Alford Laboratory,"",https://ror.org/02mpq6x41,University of Illinois at Chicago,human_curated
xjView: A Viewing Program For SPM,"",https://ror.org/00f54p054,Stanford University,human_curated
Biological Concept Diagram Editor,"",https://ror.org/00jmfr291,University of Michigan,by_name
JIV: A 3D Image Data Visualization and Comparison Tool,"",https://ror.org/01pxwe438,McGill University,human_curated
Gene Interaction Extraction from the Literature,"",https://ror.org/00jmfr291,University of Michigan,by_name
LAPACK linear algebra library,"","https://doi.org/10.17616/R3QJ4B, https://doi.org/10.17616/r3qj4b, https://doi.org/10.18735/, https://dx.doi.org/10.18735/",Simtk.org,human_curated
"Quadramed - Medicus, Quantim","",https://ror.org/008s83205,University of Alabama at Birmingham,human_curated
Finite Element Toolkit,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
BlogMyData,"",https://ror.org/01ryk1543,University of Southampton,by_name
Institute for Neuroinformatics: Cortex 3D,"",https://ror.org/02crff812,University of Zurich,by_name
InVEx,"",https://ror.org/05a0ya142,Broad Institute,human_curated
PASTA,"",https://ror.org/02y3ad647,University of Florida,human_curated
EyeWire,"",https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
XPN,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Tk-GO,manveru/tkgo,https://ror.org/05k34t975,Illumina,human_curated
AHEAD,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
GAAS,"",https://ror.org/01nffqt88,Polytechnic University of Milan,human_curated
CERMINE,"",https://ror.org/039bjqg32,University of Warsaw,human_curated
 Clinical Outcomes Research Initiative ,"",https://ror.org/009avj582,Oregon Health and Science University,human_curated
DNAzip,"",https://ror.org/04gyf1771,University of California at Irvine,by_name
REAPER,"",https://ror.org/03z77qz90,University of Tartu,by_name
AutoSeg,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
BXH/XCEDE Tools,"",http://www.nitrc.org/projects/fbirn,Function BIRN,human_curated
BrainSolution,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
Cerebral Blood Flow Database and Analysis Pipeline,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
DIAMOND,"",https://ror.org/05rrcem69,University of California at Davis,by_name
FBIRN Image Processing Scripts,"",http://www.nitrc.org/projects/fbirn,Function BIRN,human_curated
GAMBIT,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Groupwise Image Registration Toolbox,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
JHU Proj. in Applied Medical Imaging,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
BRAINSROIAuto,BRAINSia/BRAINSTools/tree/master/BRAINSROIAuto,https://github.com/BRAINSia/BRAINSTools https://github.com/BRAINSia/BRAINSTools/wiki,BRAINSTools,human_curated
MASI Label Fusion,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
MASIMatlab,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
Multi-fiber Reconstruction from DW-MRI,"",https://ror.org/02y3ad647,University of Florida,human_curated
Non-rigid groupwise registration method,"",https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
BRAINSDemonWarp,BRAINSia/BRAINSTools/tree/master/BRAINSDemonWarp,https://ror.org/036jqmy94,University of Iowa,human_curated
Age Related Atrophy Dataset,"",https://ror.org/02smfhw86,Virginia Polytechnic Institute and State University,by_name
B0 and eddy current correction for DTI,"",http://www.nitrc.org/projects/birn,Biomedical Informatics Research Network,human_curated
BrainGraph Editor,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
Brainwaver,"",https://ror.org/013meh722,University of Cambridge,human_curated
GIMIAS,"",https://ror.org/04n0g0b29,Pompeu Fabra University,human_curated
INVIZIAN,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
DICCCOL predictor,"",https://ror.org/00te3t702,University of Georgia,human_curated
DRAMMS,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
DSI Studio,"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
Level-set Segmentation for Slicer3,"",http://www.nitrc.org/projects/slicer,3D Slicer,human_curated
DTI BrainImageScope,"",https://ror.org/00hj8s172,Columbia University,human_curated
ImageVis3D,"",https://ror.org/03r0ha626,University of Utah,human_curated
LONI Brain Parser,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
ERPLAB,"",https://ror.org/05rrcem69,University of California at Davis,by_name
FIV,"",https://ror.org/01yc7t268,Washington University School of Medicine in St. Louis,by_name
Gradient Non-linearity Distortion Correction,"",http://www.nitrc.org/projects/mbirn,Morphometry BIRN,human_curated
HERMES,"",https://ror.org/03n6nwv02,Polytechnic University of Madrid,by_name
HI-SPEED Software Packets,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
LDDMM,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
LONI De-identification Debablet,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
Mango,"",https://ror.org/02f6dcw23,University of Texas Health Science Center at San Antonio,human_curated
Neurophysiological Biomarker Toolbox,"",https://ror.org/03dpjfc73,VU University,by_name
eConnectome,"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
fMRI Grocer,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
fanDTasia Java Applet: DT-MRI Processing,"",https://ror.org/02y3ad647,University of Florida,human_curated
map3d,"",https://ror.org/03r0ha626,University of Utah,human_curated
NICE-SIGN,"",https://ror.org/041phzg73,University of Pennsylvania Perelman School of Medicine,human_curated
NIRS-SPM,"",https://ror.org/05apxxy63,Korea Advanced Institute of Science and Technology,human_curated
Pipeline Neuroimaging VirtualEnvironment,"",http://www.nitrc.org/projects/loni,Laboratory of Neuro Imaging,human_curated
SPM SS - fMRI functional localizers,"",https://ror.org/042nb2s44,Massachusetts Institute of Technology,human_curated
Howard University Center for Computational Biology and Bioinformatics,"",https://ror.org/05gt1vc06,Howard University,by_name
IsoEM,"",https://ror.org/02der9h97,University of Connecticut,by_name
Wistar Bioinformatics Core Facility,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
Computational Biology and Functional Genomics Laboratory at Harvard,"",https://ror.org/03vek6s52,Harvard University,human_curated
LIBSVM,"",https://ror.org/05bqach95,National Taiwan University,human_curated
UCL Bioinformatics Group,"",https://ror.org/02jx3x895,University College London,human_curated
Bioinformatics Gent,"",https://ror.org/00cv9y106,Ghent University,by_name
Laboratory of Phil Green at Univeristy of Washington,"",https://ror.org/00cvxb145,University of Washington,human_curated
VassarStats,"",https://ror.org/022x6qg61,Vassar College,human_curated
PyMICE,abukaj/PyMICE,https://ror.org/04waf7p94,Nencki Institute of Experimental Biology,by_name
Evex,"",https://ror.org/00cv9y106,Ghent University,by_name
Alfresco - FRont-End for Sequence COmparison,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
NeuroLOG,"",https://ror.org/05nkcfv27,University of Nice Sophia Antipolis,by_name
AutoCSA (Automatic Comparative Sequence Analysis),"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
ORION,CBL-ORION/orion,https://ror.org/048sx0r50,University of Houston,human_curated
Matrix2png,"",https://ror.org/03rmrcq20,University of British Columbia,by_name
CiteXplore literature searching,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
MaSuRCA,"",https://ror.org/047s2c258,University of Maryland,human_curated
glfMultiples,"",https://ror.org/00jmfr291,University of Michigan,by_name
MoDIL,"",https://ror.org/03dbr7087,University of Toronto,human_curated
MAPP,"",https://ror.org/00f54p054,Stanford University,human_curated
MutPred,"",https://ror.org/02k40bc56,Indiana University,human_curated
nsSNPAnalyzer,"",https://ror.org/0011qv509,University of Tennessee Health Science Center,by_name
TransFIC,"",https://ror.org/04n0g0b29,Pompeu Fabra University,human_curated
EMINIM,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
HARSH,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
Phylogeny Programs,"",https://ror.org/00cvxb145,University of Washington,human_curated
CnD,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
SegSeq,"",https://ror.org/05a0ya142,Broad Institute,human_curated
miRExpress,"",https://ror.org/00se2k293,National Chiao Tung University,by_name
miRspring,"",https://ror.org/03trvqr13,Victor Chang Cardiac Research Institute,human_curated
BCmicrO,"",https://ror.org/01kd65564,University of Texas at San Antonio,human_curated
HPeak,"",https://ror.org/00jmfr291,University of Michigan,by_name
MICSA,"",https://ror.org/04t0gwh46,Curie Institute,by_name
MOSAiCS,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
T-PIC,"",https://ror.org/02dgjyy92,University of Miami,human_curated
F-Seq,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
NOrMAL,"",https://ror.org/03nawhv43,University of California at Riverside,human_curated
NucDe,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
Piranha,"",https://ror.org/03taz7m60,University of Southern California,human_curated
CNA-HMMer,"",https://ror.org/03rmrcq20,University of British Columbia,by_name
Ginkgo,"",https://ror.org/049r1ts75,J. Craig Venter Institute,human_curated
Mayday,"",https://ror.org/03a1kwz48,University of Tubingen,by_name
SAM,"",https://ror.org/00f54p054,Stanford University,human_curated
MethLAB,"",https://ror.org/03czfpz43,Emory University,by_name
TAD,"",https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
Argo Genome Browser,"",https://ror.org/05a0ya142,Broad Institute,human_curated
NCBI Genome Workbench,"",https://bio.tools/ncbi_resources,NCBI,human_curated
UTGB Toolkit,"",https://ror.org/057zh3y96,University of Tokyo,by_name
GenomeRing,"",https://ror.org/03a1kwz48,University of Tubingen,by_name
MizBee,"",https://ror.org/03r0ha626,University of Utah,human_curated
PipMaker and MultiPipMaker,"",https://ror.org/04p491231,Pennsylvania State University,human_curated
FASTA,"",https://ror.org/02catss52,European Bioinformatics Institute,human_curated
TBLASTX,"",https://bio.tools/ncbi_resources,NCBI,human_curated
Sierra,"",https://ror.org/01d5qpn59,Babraham Institute,human_curated
Quake,"",https://ror.org/047s2c258,University of Maryland,human_curated
Trim Galore,FelixKrueger/TrimGalore,https://ror.org/01d5qpn59,Babraham Institute,human_curated
NARWHAL,"",https://ror.org/01r0k6965,Netherlands Bioinformatics Centre,human_curated
ABNER,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
BBSeq,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
IsoInfer,"",https://ror.org/03nawhv43,University of California at Riverside,human_curated
Rnnotator,"",https://ror.org/05gq02987,Brown University,human_curated
R-SAP,"",https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
Genovo,"",https://ror.org/00f54p054,Stanford University,human_curated
Newbler,"",https://ror.org/03m2x1q45,University of Arizona,human_curated
BLAT,"",https://ror.org/03s65by71,University of California at Santa Cruz,human_curated
Mega BLAST,"",https://bio.tools/ncbi_resources,NCBI,human_curated
FragGeneScan,"",https://ror.org/02k40bc56,Indiana University,human_curated
GeneMark,"",https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
Glimmer-MG,"",https://ror.org/047s2c258,University of Maryland,human_curated
MOCAT,"",https://ror.org/010jaxs89,European Molecular Biology Laboratory,by_name
Microarrays.org,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
VisSR,"",https://ror.org/026k5mg93,University of East Anglia,by_name
ArrayTrack,"",https://ror.org/034xvzb47,U.S. Food and Drug Administration,human_curated
BRAINSConstellationDetector,BRAINSia/BRAINSTools/tree/master/BRAINSConstellationDetector,https://github.com/BRAINSia/BRAINSTools https://github.com/BRAINSia/BRAINSTools/wiki,BRAINSTools,human_curated
Flash Gviewer,"",https://ror.org/00qqv6244,Medical College of Wisconsin,by_name
Functional Genomics for Drosophila,"",https://ror.org/013meh722,University of Cambridge,human_curated
BRAINSTracer,BRAINSia/BRAINSTools,https://github.com/BRAINSia/BRAINSTools https://github.com/BRAINSia/BRAINSTools/wiki,BRAINSTools,human_curated
DROMPA,"",https://ror.org/057zh3y96,University of Tokyo,by_name
Physiome.jp,"",https://ror.org/035t8zc32,Osaka University,by_name
Virus Pathogen Resource (ViPR),"",https://ror.org/05byvp690,University of Texas Southwestern Medical Center,human_curated
Multivariate Analysis of Transcript Splicing,"",https://ror.org/02qkdss21,Childrens Hospital of Philadelphia - Research Institute,human_curated
SNVMix,"",https://ror.org/03rmrcq20,University of British Columbia,by_name
CoNAn-SNV,"",https://ror.org/03rmrcq20,University of British Columbia,by_name
PRICE,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
FastICA,"",https://ror.org/020hwjq30,Aalto University,by_name
3D Brain,"",https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
Division of Molecular Genome Analysis,"",https://ror.org/04cdgtt98,German Cancer Research Center,human_curated
High Performance Computing and Collaboration,"",https://ror.org/008s83205,University of Alabama at Birmingham,human_curated
PLINK/SEQ,"",https://ror.org/03vek6s52,Harvard University,human_curated
LifeScope,"",https://ror.org/01h8tw896,Life Technologies,by_name
CEM,"",https://ror.org/03nawhv43,University of California at Riverside,human_curated
Entrez Utilities,"",https://ror.org/0259fwx54,National Library of Medicine,by_name
GPSeq,"",https://ror.org/03taz7m60,University of Southern California,human_curated
CEDER,"",https://ror.org/03taz7m60,University of Southern California,human_curated
GLOM MAP is a toolbox written for the MATLAB development enviroment,"",https://ror.org/04w7skc03,University of Denver,by_name
Gtk-based Analyze Image Viewer,"",https://ror.org/035t8zc32,Osaka University,by_name
HMMSplicer,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
Computational Neurobiology and Imaging Center,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
MEDEA,"",https://ror.org/05a0ya142,Broad Institute,human_curated
Mouse Brain Image Visualizer (MBIV),"",https://ror.org/02y3ad647,University of Florida,human_curated
