software_name,github_slug,ror_id,org_name,extraction_methods
Onto-Express To Go (OE2GO),,https://ror.org/01070mq45,Wayne State University; Michigan; USA,by_name
Gene Map Annotator and Pathway Profiler,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
FlyMine,,https://ror.org/013meh722,University of Cambridge; Cambridge; United Kingdom,human_curated
Coding Potential Calculator,,https://ror.org/02v51f717,Peking University; Beijing; China,human_curated
Patterns of Gene Expression in Drosophila Embryogenesis,,https://ror.org/02jbv0t02,Berkeley Drosophila Genome Project,by_name
Protege,,https://ror.org/03mtd9a03,Stanford University School of Medicine; California; USA,human_curated
G*Power,,https://ror.org/024z2rq82,Heinrich Heine University Dusseldorf; North Rhine-Westphalia; Germany,by_name
pFind,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
PhenoGen Informatics,TabakoffLab/PhenogenCloud,https://ror.org/02hh7en24,University of Colorado Denver; Colorado; USA,human_curated
ILLUMINUS,wtsi-npg/Illuminus,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
MAUDS,,https://ror.org/036b2ww28,University of Malaga; Andalusia; Spain,human_curated
DichroWeb,,https://ror.org/04cw6st05,University of London; London; United Kingdom,by_name
Epik,,https://ror.org/05a3z6914,Schrodinger,human_curated
SHARCGS,,https://ror.org/03ate3e03,Max Planck Institute for Molecular Genetics; Berlin; Germany,by_name
FMRIpower,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
PennCNV,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
BEAGLE,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
PBmice,,https://ror.org/013q1eq08,Fudan University; Shanghai; China,human_curated
NeuriteTracer,,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
MindSeer,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
EONS,,https://ror.org/05b68f622,Biomedical Simulations Resource,by_name
HYDEN,,https://ror.org/04mhzgx49,Tel Aviv University; Ramat Aviv; Israel,by_name
CBioC,,https://ror.org/03efmqc40,Arizona State University; Arizona; USA,by_name
Percolator: Semi-supervised learning for peptide identification from shotgun proteomics datasets,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
OligoWiz,,https://ror.org/01ztcvt22,DTU Center for Biological Sequence Analysis,by_name
EULER-SR,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
Group ICA of fMRI Toolbox,,https://ror.org/01r0cs760,MIALAB - Medical Image Analysis Lab,by_name
LTRharvest,,https://ror.org/00g30e956,University of Hamburg; Hamburg; Germany,by_name
FunNet - Transcriptional Networks Analysis,,https://ror.org/00dmms154,Cordelier Research Center,by_name
miRNAminer,,https://ror.org/042nb2s44,Massachusetts Institute of Technology; Massachusetts; USA,human_curated
SET,,https://ror.org/003xdw211,National Yang-Ming University; Taipei; Taiwan,by_name
SOAP,,https://ror.org/045pn2j94,BGI; Shenzhen; China,by_name
Standalone hamming,,https://ror.org/02ttsq026,University of Colorado Boulder; Colorado; USA,human_curated
TurboReg,,https://ror.org/02s376052,Ecole Polytechnique Federale de Lausanne; Lausanne; Switzerland,by_name
Anne O'Tate,,https://ror.org/02mpq6x41,University of Illinois at Chicago; Illinois; USA,human_curated
CARMA,,https://ror.org/02hpadn98,Bielefeld University; North Rhine-Westphalia; Germany,by_name
Taverna,,https://ror.org/027m9bs27,University of Manchester; Manchester; United Kingdom,human_curated
Velvet,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
GOHyperGAll,,https://ror.org/03nawhv43,University of California at Riverside; California; USA,human_curated
Efficient Mixed-Model Association,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
ENIGMA,,https://ror.org/00cv9y106,Ghent University; Ghent; Belgium,by_name
MazeSuite,,https://ror.org/04bdffz58,Drexel University; Pennsylvania; USA,human_curated
BLASTatlas - Mapping of whole genome homology,,https://ror.org/04qtj9h94,Technical University of Denmark; Lyngby; Denmark,by_name
BiblioSpec,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
Glide,,https://ror.org/05a3z6914,Schrodinger,human_curated
CoPub,,https://ror.org/01r0k6965,Netherlands Bioinformatics Centre,human_curated
L-Measure,,https://ror.org/04yx6dh41,Computational Neuroanatomy Group,by_name
BRAID,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
Ontology Lookup Service,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
OSA,,https://ror.org/00py81415,Duke University; North Carolina; USA,by_name
Crux tandem mass spectrometry analysis software,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
ReMoto,,https://ror.org/036rp1748,University of Sao Paulo; Sao Paulo; Brazil,human_curated
TileQC,,https://ror.org/00ysfqy60,Oregon State University; Oregon; USA,human_curated
InteroPorc,,https://ror.org/00jjx8s55,CEA; Gif sur Yvette; France,by_name
iTools,,https://ror.org/0561waf62,Laboratory of Neuro Imaging,by_name
Ontologizer,,https://ror.org/001w7jn25,Charite - Universitatsmedizin Berlin; Berlin; Germany,by_name
EagleView,,https://ror.org/00j4k1h63,National Institute of Environmental Health Sciences,human_curated
Midas Platform,,https://ror.org/02s2acn37,Kitware,by_name
TARDIS,,https://ror.org/02bfwt286,Monash University; Melbourne; Australia,by_name
Spatial Analysis 3D,,https://ror.org/02t274463,University of California at Santa Barbara; California; USA,human_curated
FMA,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
SeqMap,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
FACTA+.,,https://ror.org/02tkjx303,National Centre for Text Mining,by_name
BIRDSUITE,,https://ror.org/05a0ya142,Broad Institute,human_curated
MACS,macs3-project/MACS,https://ror.org/02jzgtq86,Dana-Farber Cancer Institute,human_curated
N-Browse,,https://ror.org/0190ak572,New York University; New York; USA,human_curated
genBlastA,,https://ror.org/0213rcc28,Simon Fraser University; British Columbia; Canada,human_curated
Pecan,benedictpaten/pecan,https://ror.org/03s65by71,University of California at Santa Cruz; California; USA,human_curated
BioCaster,,https://ror.org/04ksd4g47,National Institute of Informatics; Tokyo; Japan,by_name
QGene,,https://ror.org/05p1j8758,Kansas State University; Kansas; USA,human_curated
OntoQuest,,https://ror.org/00dsy9f04,Neuroscience Information Framework,by_name
minet,,https://ror.org/02vpfbn76,Free University of Brussels; Brussels; Belgium,by_name
GERMLINE,,https://ror.org/00hj8s172,Columbia University; New York; USA,human_curated
SNAP - SNP Annotation and Proxy Search,,https://ror.org/05a0ya142,Broad Institute,human_curated
Concierge,,https://ror.org/017stnw60,RIKEN Brain Science Institute,by_name
TALLYMER,,https://ror.org/00g30e956,University of Hamburg; Hamburg; Germany,by_name
Michigan Molecular Interactions,,https://ror.org/03v8v5y65,National Center for Integrative Biomedical Informatics,by_name
SMART,,https://ror.org/00yx5cw48,EMBL - Bork Group,by_name
Philius,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
DNAPlotter,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
NPS,,https://ror.org/02jzgtq86,Dana-Farber Cancer Institute,human_curated
Transporter Classification Database,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
Segmentation Validation Engine,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
VAAL,,https://ror.org/05a0ya142,Broad Institute,human_curated
SIMHAP,,https://ror.org/047272k79,University of Western Australia; Perth; Australia,human_curated
Weighted Gene Co-expression Network Analysis,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
TumorSim,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
PeakSeq,,https://ror.org/03v76x132,Yale University; Connecticut; USA,by_name
geNORM,,https://ror.org/00cv9y106,Ghent University; Ghent; Belgium,by_name
DAVID,,https://ror.org/02qzs9336,NCI-Frederick,by_name
CoCoMac-Paxinos3D viewer,,https://ror.org/05becgp50,CoCoMac,by_name
Jalview,,https://ror.org/03h2bxq36,University of Dundee; Scotland; United Kingdom,human_curated
SNAVI,,https://ror.org/00njsd438,Google Code,by_name
Quantitative Enrichment of Sequence Tags,,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
GingerALE,,https://ror.org/05ye48k35,brainmap.org,by_name
Arrowsmith,,https://ror.org/02mpq6x41,University of Illinois at Chicago; Illinois; USA,human_curated
Volume image object AnNOtation System,,https://ror.org/013sk6x84,Janelia Research,by_name
qvality - Nonparametric estimation of posterior error probabilities,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
TACOA,,https://ror.org/02hpadn98,Bielefeld University; North Rhine-Westphalia; Germany,by_name
PASS,,https://ror.org/00240q980,University of Padua; Padua; Italy,by_name
RankAggreg,,https://ror.org/022r5hc56,CRAN,by_name
Ultrasome,,https://ror.org/05a0ya142,Broad Institute,human_curated
PEMer,,https://ror.org/010jaxs89,European Molecular Biology Laboratory,by_name
ClueGO,,https://ror.org/02vjkv261,National Institute of Health and Medical Research; Rennes; France,human_curated
GOEx - Gene Ontology Explorer,,https://ror.org/02dxx6824,Scripps Research Institute,human_curated
Bowtie,BenLangmead/bowtie,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
CASHX,,https://ror.org/00ysfqy60,Oregon State University; Oregon; USA,human_curated
DnaSP,,https://ror.org/021018s57,University of Barcelona; Barcelona; Spain,by_name
CATMAID,,https://ror.org/05b8d3w18,Max Planck Institute of Molecular Cell Biology and Genetics; Dresden; Germany,human_curated
MapMan,,https://ror.org/01fbde567,Max Planck Institute of Molecular Plant Physiology; Golm; Germany,human_curated
Segmentation of Hippocampus Subfields,,https://ror.org/03wevmz92,Harvard Medical School; Massachusetts; USA,human_curated
ESPRIT,,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
LitInspector,,https://ror.org/04y52r328,Genomatix Solutions,by_name
sim4cc,,https://ror.org/00za53h95,Johns Hopkins University; Maryland; USA,by_name
LINKDATAGEN,,https://ror.org/01b6kha49,Walter and Eliza Hall Institute of Medical Research; Victoria; Australia,human_curated
Apollo,,https://ror.org/057c2xb31,Generic Model Organism Database Project,by_name
AMAT,,https://ror.org/01ee9ar58,University of Nottingham; Nottingham; United Kingdom,human_curated
OpenEpi,,https://ror.org/03czfpz43,Emory University; Georgia; USA,by_name
Tscratch ,cselab/TScratch,https://ror.org/05a28rw58,ETH Zurich; Zurich; Switzerland,by_name
MEME Suite - Motif-based sequence analysis tools,,https://ror.org/00jdfsf63,National Biomedical Computation Resource,by_name
Phaser,,https://ror.org/013meh722,University of Cambridge; Cambridge; United Kingdom,human_curated
NTAP,,https://ror.org/02v51f717,Peking University; Beijing; China,human_curated
GASV,,https://ror.org/05gq02987,Brown University; Rhode Island; USA,human_curated
MoSDi,,https://ror.org/00njsd438,Google Code,by_name
FSA,,https://ror.org/01an7q238,University of California; Berkeley; USA,by_name
SOAPaligner/soap2,,https://ror.org/00dqbnh70,SOAP,by_name
SICER,,https://ror.org/00y4zzh67,George Washington University; Washington D.C.; USA,human_curated
SAMTOOLS,samtools/samtools,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
Functional Connectivity Toolbox,,https://ror.org/01an3r305,University of Pittsburgh; Pennsylvania; USA,human_curated
Hapmix,,https://ror.org/03wevmz92,Harvard Medical School; Massachusetts; USA,human_curated
Pindel,,https://ror.org/01yc7t268,Washington University School of Medicine in St. Louis; Missouri; USA,by_name
RNAcompete,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
SHRINE,,https://ror.org/03wevmz92,Harvard Medical School; Massachusetts; USA,human_curated
PUMA,,https://ror.org/027m9bs27,University of Manchester; Manchester; United Kingdom,human_curated
CMAP,,https://ror.org/057c2xb31,Generic Model Organism Database Project,by_name
ADMIXTURE,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
Phymm and PhymmBL,,https://ror.org/047s2c258,University of Maryland; Maryland; USA,human_curated
IGB,,https://ror.org/04dawnj30,University of North Carolina at Charlotte; North Carolina; USA,human_curated
DOSY Toolbox,,https://ror.org/027m9bs27,University of Manchester; Manchester; United Kingdom,human_curated
BREAKDANCER,,https://ror.org/01yc7t268,Washington University School of Medicine in St. Louis; Missouri; USA,by_name
OnEx - Ontology Evolution Explorer,,https://ror.org/03s7gtk40,University of Leipzig; Saxony; Germany,by_name
Diffusion Tractography with Kalman Filter,,https://ror.org/03wevmz92,Harvard Medical School; Massachusetts; USA,human_curated
MultiLoc,,https://ror.org/03a1kwz48,University of Tubingen; Tubingen; Germany,by_name
RMAP,,https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
QuickGO,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
Membrane Protein Explorer,,https://ror.org/04gyf1771,University of California at Irvine; California; USA,by_name
Reliable detection of directional couplings using rank statistics,,https://ror.org/04n0g0b29,Pompeu Fabra University; Barcelona; Spain,human_curated
MethMarker,,https://ror.org/01w19ak89,Max-Planck-Institute for Informatics; Saarbrucken; Germany,by_name
Brain Connectivity Toolbox,,https://ror.org/02k40bc56,Indiana University; Indiana; USA,human_curated
BASE,,https://ror.org/012a77v79,Lund University; Lund; Sweden,by_name
Human Imaging Database,,https://ror.org/02y3cnq68,Biomedical Informatics Research Network,by_name
"Network Analysis, Visualization and Graphing TORonto",,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
STRAP,,https://ror.org/05qwgg493,Boston University School of Medicine; Massachusetts; USA,by_name
TriTrypDB,,https://ror.org/01v1gc487,Eukaryotic Pathogen Database Resources,by_name
Disease State Prediction,,https://ror.org/01zkghx44,Georgia Institute of Technology; Georgia; USA,human_curated
Gene ARMADA,,https://ror.org/00njsd438,Google Code,by_name
RAMMCAP,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
iceLogo,,https://ror.org/00njsd438,Google Code,by_name
MicroRazerS,,https://ror.org/046ak2485,Free University of Berlin; Berlin; Germany,human_curated
Genome Alteration Print,,https://ror.org/04t0gwh46,Curie Institute; Paris; France,by_name
Gene3D,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
MicrobesOnline,,https://ror.org/02jbv0t02,Lawrence Berkeley National Laboratory,by_name
Eukaryotic Pathogen Database Resources,,https://ror.org/00te3t702,University of Georgia; Georgia; USA,human_curated
