"pmid","doi","publication_year","institution_ror","au_display_name","au_orcid","author_position","au_affiliation_raw","gh_repo","software_name"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Zachary Sloan",NA,"first","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Danny Arends","https://orcid.org/0000-0001-8738-0162","middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Karl W. Broman","https://orcid.org/0000-0002-4914-6671","middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Arthur Centeno",NA,"middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Nicholas A. Furlotte",NA,"middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Harm Nijveen","https://orcid.org/0000-0002-9167-4945","middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Lei Yan","https://orcid.org/0000-0002-3333-8556","middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Xiang Zhou","https://orcid.org/0000-0002-4331-7599","middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Robert W. Williams","https://orcid.org/0000-0001-8924-4447","middle","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00025",2016,NA,"Pjotr Prins","https://orcid.org/0000-0002-8021-9162","last","","https://github.com/genenetwork/genenetwork2","GeneNetwork"
"","https://doi.org/10.21105/joss.00243",2017,NA,"Andrew J. Page","https://orcid.org/0000-0001-6919-6062","first","","https://github.com/sanger-pathogens/saffrontree","SaffronTree"
"","https://doi.org/10.21105/joss.00243",2017,NA,"Martin Hunt","https://orcid.org/0000-0002-8060-4335","middle","","https://github.com/sanger-pathogens/saffrontree","SaffronTree"
"","https://doi.org/10.21105/joss.00243",2017,NA,"Torsten Seemann","https://orcid.org/0000-0001-6046-610X","middle","","https://github.com/sanger-pathogens/saffrontree","SaffronTree"
"","https://doi.org/10.21105/joss.00243",2017,NA,"Jacqueline A. Keane","https://orcid.org/0000-0003-0739-6848","last","","https://github.com/sanger-pathogens/saffrontree","SaffronTree"
"","https://doi.org/10.21105/joss.00085",2016,NA,"Manuel Holtgrewe","https://orcid.org/0000-0002-3051-1763","first","","https://github.com/bihealth/vcfpy","VCFPy"
"","https://doi.org/10.21105/joss.00085",2016,NA,"Dieter Beule","https://orcid.org/0000-0002-3284-0632","last","","https://github.com/bihealth/vcfpy","VCFPy"
"","https://doi.org/10.21105/joss.00082",2016,NA,"Christos Theodoropoulos","https://orcid.org/0000-0002-5395-0347","first","","https://github.com/chtheodoro/Habfuzz","Habfuzz"
"","https://doi.org/10.21105/joss.00082",2016,NA,"Nikolaos Skoulikidis","https://orcid.org/0000-0002-3527-4883","middle","","https://github.com/chtheodoro/Habfuzz","Habfuzz"
"","https://doi.org/10.21105/joss.00082",2016,NA,"Anastasios I. Stamou","https://orcid.org/0000-0001-7309-0324","last","","https://github.com/chtheodoro/Habfuzz","Habfuzz"
"","https://doi.org/10.21105/joss.00244",2017,NA,"Christopher Mutel","https://orcid.org/0000-0002-7898-9862","first","","https://github.com/cmutel/pandarus","Pandarus"
"","https://doi.org/10.21105/joss.00412",2017,NA,"Philip Stegmaier",NA,"first","","https://github.com/genexplain/geneXplainR","geneXplainR"
"","https://doi.org/10.21105/joss.00412",2017,NA,"Alexander Kel","https://orcid.org/0000-0001-6775-2467","middle","","https://github.com/genexplain/geneXplainR","geneXplainR"
"","https://doi.org/10.21105/joss.00412",2017,NA,"Edgar Wingender","https://orcid.org/0000-0002-7729-8453","last","","https://github.com/genexplain/geneXplainR","geneXplainR"
"","https://doi.org/10.21105/joss.00424",2017,NA,"Andrew C. Heusser","https://orcid.org/0000-0001-6353-688X","first","","https://github.com/ContextLab/quail","Quail"
"","https://doi.org/10.21105/joss.00424",2017,NA,"Paxton C. Fitzpatrick",NA,"middle","","https://github.com/ContextLab/quail","Quail"
"","https://doi.org/10.21105/joss.00424",2017,NA,"Campbell E. Field",NA,"middle","","https://github.com/ContextLab/quail","Quail"
"","https://doi.org/10.21105/joss.00424",2017,NA,"Kirsten Ziman","https://orcid.org/0000-0002-8942-3362","middle","","https://github.com/ContextLab/quail","Quail"
"","https://doi.org/10.21105/joss.00424",2017,NA,"Jeremy R. Manning","https://orcid.org/0000-0001-7613-4732","last","","https://github.com/ContextLab/quail","Quail"
"","https://doi.org/10.21105/joss.00616",2018,NA,"Daniel Amsel","https://orcid.org/0000-0002-0512-9802","first","","https://github.com/microPIECE-team/microPIECE","microPIECE"
"","https://doi.org/10.21105/joss.00616",2018,NA,"André Billion","https://orcid.org/0000-0002-5073-3347","middle","","https://github.com/microPIECE-team/microPIECE","microPIECE"
"","https://doi.org/10.21105/joss.00616",2018,NA,"Andreas Vilcinskas","https://orcid.org/0000-0001-8276-4968","middle","","https://github.com/microPIECE-team/microPIECE","microPIECE"
"","https://doi.org/10.21105/joss.00616",2018,NA,"Frank Förster","https://orcid.org/0000-0003-4166-5423","last","","https://github.com/microPIECE-team/microPIECE","microPIECE"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Daniel Standage","https://orcid.org/0000-0003-0342-8531","first","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Ali Reza Yari",NA,"middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Lisa J. Cohen","https://orcid.org/0000-0002-2374-1886","middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Michael R. Crusoe","https://orcid.org/0000-0002-2961-9670","middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"T. Head",NA,"middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Luiz Irber","https://orcid.org/0000-0003-4371-9659","middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Shannon E K Joslin",NA,"middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Nicole B. Kingsley","https://orcid.org/0000-0001-8574-8592","middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Kevin Murray","https://orcid.org/0000-0002-2466-1917","middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Russell Y. Neches",NA,"middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Camille Scott","https://orcid.org/0000-0001-8822-8779","middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Ryan C. Shean",NA,"middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Sascha Steinbiss","https://orcid.org/0000-0002-2151-0574","middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"Cait Sydney",NA,"middle","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00272",2017,NA,"C. Titus Brown","https://orcid.org/0000-0001-6001-2677","last","","https://github.com/dib-lab/khmer","khmer release v2.1"
"","https://doi.org/10.21105/joss.00040",2016,NA,"Simon Bogutzky",NA,"first","","https://github.com/sbogutzky/PsychoPhysioCollector","PsychoPhysioCollector"
"","https://doi.org/10.21105/joss.00040",2016,NA,"Jan Christoph Schrader",NA,"middle","","https://github.com/sbogutzky/PsychoPhysioCollector","PsychoPhysioCollector"
"","https://doi.org/10.21105/joss.00040",2016,NA,"Nassrin Hajinejad",NA,"middle","","https://github.com/sbogutzky/PsychoPhysioCollector","PsychoPhysioCollector"
"","https://doi.org/10.21105/joss.00040",2016,NA,"Barbara Grüter",NA,"last","","https://github.com/sbogutzky/PsychoPhysioCollector","PsychoPhysioCollector"
"","https://doi.org/10.21105/joss.00629",2018,NA,"Andrew P. Smith","https://orcid.org/0000-0002-4848-3131","first","","https://github.com/virgesmith/humanleague","humanleague"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Alexander Böck","https://orcid.org/0000-0002-2849-6146","first","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Emil Axelsson",NA,"middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Karl Bladin",NA,"middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Jonathas Costa",NA,"middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Gene Payne","https://orcid.org/0000-0001-8022-4781","middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Matthew Territo","https://orcid.org/0000-0002-7085-1770","middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Joakim Kilby",NA,"middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"М. М. Кузнецова","https://orcid.org/0000-0001-6710-526X","middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Carter Emmart",NA,"middle","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
"","https://doi.org/10.21105/joss.00281",2017,NA,"Anders Ynnerman","https://orcid.org/0000-0002-9466-9826","last","","https://github.com/OpenSpace/OpenSpace","OpenSpace"
