mention_id,mention,count,most_popular_doi,most_popular_doi_count,most_popular_pmid,most_popular_pmid_count,github_repo
SM7810,Gene Set Enrichment Analysis (GSEA),339,10.1073/pnas.0506580102,210,16199517.0,245,https://github.com/xzhoulab/iDEA
SM16272,KeyPathwayMiner,7,10.1080/15427951.2011.604548,3,25134827.0,3,
SM15108,ClueGo,29,10.1093/bioinformatics/btp101,19,19237447.0,22,https://github.com/teamIBM/ClueGo
SM16344,Molecular Complex Detection (MCODE),39,10.1186/1471-2105-4-2,24,12525261.0,20,
SM16359,PluriTest,5,10.1038/nmeth.1580,3,21378979.0,3,
SM15237,Primer3Plus,102,10.1093/nar/gkm306,60,17485472.0,65,https://github.com/teamdynamicinc/Primer3Plus
SM16379,ChromHMM,134,10.1038/nmeth.1906,75,22373907.0,82,https://github.com/jernst98/ChromHMM
SM12800,GREAT,126,10.1038/nbt.1630,103,20436461.0,111,https://github.com/great-expectations/great_expectations
SM5262,GSEA,555,10.1073/pnas.0506580102,311,16199517.0,369,https://github.com/zqfang/GSEApy
SM4509,AFNI,40,10.1006/cbmr.1996.0014,16,8812068.0,21,https://github.com/snastase/AFNI
SM5191,Bioconductor,914,10.1186/gb-2004-5-10-r80,410,15461798.0,443,https://github.com/mikelove/bioc-refcard
SM807,ANNOVAR,510,10.1093/nar/gkq603,355,20601685.0,392,https://github.com/GuoPan1992/ANNOVAR
SM16439,affy,60,10.1093/bioinformatics/btg405,47,14960456.0,49,https://github.com/D-Avramenko/affy
SM16448,MutationTaster2,28,10.1038/nmeth.2890,22,24681721.0,22,
SM5066,Cutadapt,240,10.14806/ej.17.1.200,177,28715235.0,6,https://github.com/marcelm/cutadapt
SM648,FastQC,376,10.1093/bioinformatics/btx373,12,28605449.0,9,https://github.com/s-andrews/FastQC
SM15510,Salmon,83,10.1038/nmeth.4197,56,28263959.0,70,https://github.com/COMBINE-lab/salmon
SM16498,tximport,49,10.12688/f1000research.7563.1,28,26925227.0,29,https://github.com/mikelove/tximport
SM6185,WGCNA,257,10.1186/1471-2105-9-559,171,19114008.0,125,https://github.com/cran/WGCNA
SM16281,HomoloGene,45,10.1093/nar/gkl1031,4,17170002.0,4,https://github.com/oganm/homologene
SM15075,R/Bioconductor,118,10.1186/gb-2004-5-10-r80,42,15461798.0,47,https://github.com/Bioconductor/BiocIntro
SM6234,corrplot,10,10.1016/s0092-8674(00)81816-4,1,8980227.0,1,https://github.com/taiyun/corrplot
SM1033,I-Tasser,41,10.1038/nprot.2010.5,10,20360767.0,10,https://github.com/jlspzw/C-I-TASSER
SM1063,Modeller,202,10.1006/jmbi.1993.1626,56,8254673.0,68,https://github.com/HaseloffLab/CellModeller
SM16641,FunRich,32,10.1002/pmic.201400515,21,25921073.0,24,
SM16684,MEGENA,10,10.1371/journal.pcbi.1004574,7,26618778.0,7,https://github.com/songw01/MEGENA
SM5067,SortMeRNA,60,10.1093/bioinformatics/bts611,42,23071270.0,49,https://github.com/EagleGenomics-cookbooks/SortMeRNA
SM4905,EdgeR,265,10.1093/bioinformatics/btp616,174,19910308.0,193,https://github.com/RedisGears/EdgeRealtimeVideoAnalytics
SM15104,R package pheatmap,14,10.3945/jn.109.112508,1,19776177.0,1,https://github.com/cran/pheatmap
SM3072,R package ggplot2,37,10.1002/wics.147,4,19721819.0,1,https://github.com/ggobi/ggally
SM16740,SVIM,8,10.1093/bioinformatics/btz041,7,30668829.0,6,https://github.com/daodezhenjun/SVIM
SM5143,cuffdiff,22,10.1038/nprot.2012.016,8,22383036.0,8,https://github.com/NZGL/shiny_cuffdiff
SM16789,TCGAbiolinks,31,10.1093/nar/gkv1507,21,26704973.0,22,https://github.com/BioinformaticsFMRP/TCGAbiolinks
SM16788,cBioportal,54,10.1158/2159-8290.CD-12-0095,19,22588877.0,30,https://github.com/cBioPortal/cbioportal
SM16364,GenePattern,108,10.1038/ng0506-500,70,16642009.0,85,https://github.com/genepattern/genepattern-notebook
SM16792,FATHMM-MKL,22,10.1093/bioinformatics/btv009,14,25583119.0,12,https://github.com/HAShihab/fathmm-MKL
SM3264,MaxQuant,218,10.1038/nbt.1511,96,19029910.0,111,https://github.com/LabKey/MaxQuant
SM16809,Strelka2,19,10.1038/s41592-018-0051-x,12,30013048.0,13,https://github.com/Illumina/strelka
SM626,IGV,261,10.1038/nbt.1754,96,21221095.0,114,https://github.com/orionserup/IGV
SM15174,Manta,32,10.1093/bioinformatics/btv710,23,26647377.0,27,https://github.com/hql287/Manta
SM15175,CNVkit,47,10.1371/journal.pcbi.1004873,38,27100738.0,33,https://github.com/AliceChoury/CNVkit
SM16811,LICHeE,15,10.1186/s13059-015-0647-8,5,25944252.0,8,https://github.com/Tencent/Lichee
SM16812,hisat2,34,10.1038/nmeth.3317,21,25751142.0,21,https://github.com/DaehwanKimLab/hisat2
SM16772,Biomart,68,10.1186/1471-2164-10-22,8,19144180.0,9,https://github.com/ropensci/biomartr
SM16061,FlowSOM,9,10.1002/cyto.a.22625,8,10852536.0,1,https://github.com/SofieVG/FlowSOM
SM7711,Ilastik,6,10.1038/s41592-019-0582-9,6,31570887.0,6,https://github.com/nbluoc/Ilastik
SM16871,Phylotree,14,10.1002/humu.20921,8,18853457.0,9,https://github.com/veg/phylotree.js
SM1270,TopHat2,303,10.1186/gb-2013-14-4-r36,183,23618408.0,183,https://github.com/DaehwanKimLab/tophat2
SM6993,Qualimap,37,10.1093/bioinformatics/bts503,16,22914218.0,20,https://github.com/scchess/Qualimap
SM4900,Hisat2,93,10.1038/nmeth.3317,54,25751142.0,60,https://github.com/petadimensionlab/Hisat2
SM16893,Stringtie,36,10.1038/nbt.3122,22,25690850.0,23,https://github.com/vitaly001/Stringtie
SM5188,Limma,114,10.1093/nar/gkv007,40,25605792.0,42,https://github.com/jmzeng1314/GEO
SM16895,chromHMM,21,10.1038/nmeth.1906,10,22373907.0,9,https://github.com/jernst98/ChromHMM
SM16918,IGV browser,31,10.1038/nbt.1754,12,21221095.0,11,https://github.com/igvteam/igv-reports
SM605,SWISS-MODEL,372,10.1093/nar/gky427,93,29788355.0,102,https://github.com/norman/friendly_id
SM16962,Genome Analysis Toolkit (GATK),153,10.1101/gr.107524.110,83,20644199.0,102,https://github.com/lindenb/gatk-ui
SM16985,Gene Set Variation Analysis (GSVA),14,10.1186/1471-2105-14-7,12,23323831.0,6,
SM16988,ASCAT,38,10.1073/pnas.1009843107,27,20837533.0,31,https://github.com/jshjohnson/ASCAT
SM8446,g:Profiler,141,10.1093/nar/gkz369,50,31066453.0,49,https://github.com/felixge/fgprof
SM16825,edgeR Bioconductor,5,10.1093/bioinformatics/btp616,4,19910308.0,5,https://github.com/mikelove/deseq2_or_edger
SM6820,HISAT2,302,10.1038/nmeth.3317,146,25751142.0,176,https://github.com/ctuni/HISAT2
SM7317,HTSeq,285,10.1093/bioinformatics/btu638,186,25260700.0,223,https://github.com/brenninc/HTSeq
SM17024,ANTs,23,10.1016/j.neuroimage.2010.09.025,6,20851191.0,10,https://github.com/ANTsX/ANTs
SM5307,FreeSurfer,79,10.1016/j.neuroimage.2012.01.021,16,22248573.0,23,https://github.com/freesurfer/freesurfer
SM17038,BrainNet viewer,3,10.1371/journal.pone.0068910,1,23861951.0,1,https://github.com/mingruixia/BrainNet-Viewer
SM17059,SNPRelate,16,10.1093/bioinformatics/bts606,15,23060615.0,16,https://github.com/zhengxwen/SNPRelate
SM17058,LocusZoom,61,10.1093/bioinformatics/btq419,35,20634204.0,44,https://github.com/MiltonKoB/LocusZoom
SM17075,Deseq2,24,10.1186/s13059-014-0550-8,14,25516281.0,16,https://github.com/mikelove/DESeq2
SM6783,cutadapt,105,10.14806/ej.17.1.200,84,23887392.0,1,https://github.com/marcelm/cutadapt
SM15716,bowtie,146,10.1186/gb-2009-10-3-r25,88,19261174.0,103,https://github.com/jwkvam/bowtie
SM906,MOLREP,109,10.1107/S0021889897006766,44,20057045.0,36,https://github.com/biomed-AI/MolRep
SM434,Image J,147,10.1038/nmeth.2089,52,22930834.0,57,https://github.com/blueimp/JavaScript-Load-Image
SM17128,R package DESeq2,117,10.1186/s13059-014-0550-8,77,25516281.0,81,https://github.com/nasqar/deseq2shiny
SM3262,ClueGO,181,10.1093/bioinformatics/btp101,135,19237447.0,141,https://github.com/rexm/cluego
SM17247,xCell,41,10.1186/s13059-017-1349-1,37,29141660.0,33,https://github.com/dviraran/xCell
SM17250,GeneMania,43,10.1093/nar/gkq537,15,20576703.0,18,https://github.com/GeneMANIA/genemania
SM15298,HOMER,215,10.1016/j.molcel.2010.05.004,151,20513432.0,176,https://github.com/sipcapture/homer
SM1494,NormFinder,468,10.1158/0008-5472.CAN-04-0496,328,15289330.0,368,https://github.com/wckdouglas/pyNormFinder
SM17355,EnrichNet,15,10.1093/bioinformatics/bts389,14,22962466.0,8,
SM17379,edgeR package,85,10.1093/bioinformatics/btp616,47,19910308.0,51,https://github.com/TezRomacH/python-package-template
SM1073,Ensembl,941,10.1093/nar/gkv1157,39,17148474.0,45,https://github.com/Ensembl/ensembl
SM1495,BestKeeper,281,10.1023/B:BILE.0000019559.84305.47,182,15127793.0,223,https://github.com/keeperbot/bestkeeperbot
SM16501,GlioVis,7,10.1093/neuonc/now247,6,28031383.0,5,https://github.com/msquatrito/shiny_GlioVis
SM16029,DMRcate,29,10.1186/1756-8935-8-6,15,25972926.0,16,https://github.com/Shicheng-Guo/DMRcate
SM7965,ImageScope,1,10.1111/neup.12273,1,,0,https://github.com/yiyoyoyo/ImageScope
SM3209,Micro-Manager,3,10.14440/jbm.2014.36,1,29120427.0,1,https://github.com/micro-manager/micro-manager
SM635,Cuffdiff,151,10.1038/nprot.2012.016,40,22383036.0,41,https://github.com/genepattern/Cuffdiff
SM8271,FLIRT,34,10.1016/S1361-8415(01)00036-6,11,11516708.0,15,https://github.com/push0ebp/sig-database
SM17598,Ginkgo,14,10.1038/nmeth.3578,11,26344043.0,13,
SM7434,REViGO,40,10.1371/journal.pone.0021800,22,21789182.0,26,https://github.com/hbc/revigoR
SM17627,Cufflink,14,10.1038/nbt.1621,6,22383036.0,6,https://github.com/DavidJack-dev/Cufflink
SM17630,MISO,55,10.1038/nmeth.1528,41,21057496.0,42,https://github.com/yarden/MISO
SM8018,DEseq2,96,10.1186/s13059-014-0550-8,76,25516281.0,76,https://github.com/mikelove/DESeq2
SM2785,SerialEM,14,10.1016/j.jsb.2005.07.007,5,16182563.0,11,https://github.com/azazellochg/SerialEM
SM17674,VisANT,63,10.1186/1471-2105-5-17,14,15028117.0,18,https://github.com/SamaGames/AntiCheat
SM3263,CluePedia,32,10.1093/bioinformatics/btt019,14,19237447.0,13,
SM6072,LinRegPCR,75,10.1016/S0304-3940(02)01423-4,40,12618301.0,42,
SM15386,ImageJ64,3,,0,,0,
SM16669,cBioPortal,387,10.1158/2159-8290.CD-12-0095,149,22588877.0,196,https://github.com/cBioPortal/cbioportal
SM17764,ARACNE,95,10.1186/1471-2105-7-S1-S7,49,16723010.0,33,https://github.com/califano-lab/ARACNe-AP
SM8002,LCModel,33,10.1002/mrm.1910300604,13,8139448.0,16,https://github.com/eborisch/LCModel
SM17781,VarDict,38,10.1093/nar/gkw227,24,27060149.0,28,https://github.com/AstraZeneca-NGS/VarDict
SM17400,SNPeff,31,10.4161/fly.19695,23,22728672.0,27,https://github.com/pcingola/SnpEff
SM16531,Integrated Genome Viewer,19,10.1038/nbt.1754,8,21221095.0,10,
SM17811,DARTEL,12,10.1016/j.neuroimage.2007.07.007,9,17761438.0,9,https://github.com/scanUCLA/spm12-dartel
SM2449,featureCounts,292,10.1093/bioinformatics/btt656,207,24227677.0,240,https://github.com/byee4/featureCounts
SM17826,Control-FREEC,41,10.1093/bioinformatics/btr670,29,22155870.0,35,https://github.com/pdone/FreeControl
SM15018,wANNOVAR,31,10.1136/jmedgenet-2012-100918,17,22717648.0,19,
SM860,Cytoscape,1979,10.1101/gr.1239303,1016,14597658.0,1154,https://github.com/cytoscape/cytoscape.js
SM17880,SHAPEIT2,54,10.1038/nmeth.2307,15,23269371.0,21,https://github.com/baharian/SHAPEIT_to_PLINK
SM15460,IMPUTE2,133,10.1371/journal.pgen.1000529,59,19543373.0,59,https://github.com/johnlees/23andme-impute
SM2714,Percolator,55,10.1038/nmeth1113,31,17952086.0,34,https://github.com/48klocs/Percolator
SM3267,Perseus,49,10.1038/nmeth.3901,22,27348712.0,27,https://github.com/Khan/perseus
SM15511,deepTools,66,10.1093/nar/gkw257,30,27079975.0,33,https://github.com/deeptools/deepTools
SM7996,MutPred,42,10.1093/bioinformatics/btp528,22,19734154.0,25,https://github.com/kevinchangwang/MutPred
SM16284,Polyphen-2,69,10.1038/nmeth0410-248,39,20354512.0,49,https://github.com/breezedu/PolyPhen2
SM16860,Phenograph,4,10.1016/j.cell.2015.05.047,2,26095251.0,3,
SM3266,Andromeda,48,10.1021/pr101065j,30,21254760.0,37,https://github.com/iqiyi/Andromeda
SM17787,ClusterProfiler,41,10.1089/omi.2011.0118,29,22455463.0,32,https://github.com/blizzard3616/ClusterProfiler
SM15002,MRtrix3,3,10.1016/j.neuroimage.2019.116137,1,31473352.0,1,https://github.com/SebastianpeterSpeer/MRtrix3
SM17878,SHAPEIT,56,10.1038/nmeth.1785,19,23269371.0,16,https://github.com/odelaneau/shapeit4
SM16095,BioMart,168,10.1186/1471-2164-10-22,31,19144180.0,28,https://github.com/biomart/BioMart
SM16750,IGV genome browser,15,10.1093/bib/bbs017,7,22517427.0,9,https://github.com/PriceLab/igvR
SM1568,MEGA7,825,10.1093/molbev/msw054,575,27004904.0,655,https://github.com/mega77788/mega77788
SM6447,Mega7,23,10.1093/molbev/msw054,18,27004904.0,17,https://github.com/mega77788/mega77788
SM14857,Google Forms,6,,0,,0,https://github.com/amay077/Xamarin.Forms.GoogleMaps
SM878,MEGA4,330,10.1093/molbev/msm092,230,17488738.0,266,https://github.com/uugear/MEGA4
SM5088,ResFinder,109,10.1093/jac/dks261,67,22782487.0,69,https://github.com/isaidnocookies/ResFinder
SM1130,MEGAN,184,10.1101/gr.5969107,100,17255551.0,93,https://github.com/tuanl12/MEGAN
SM6067,Uclust,17,10.1093/bioinformatics/btq461,12,20709691.0,15,https://github.com/kmyokoyama/Uclust
SM19199,R package lme4,73,10.18637/jss.v067.i01,47,17474975.0,3,https://github.com/jthaman/ciTools
SM19206,EpiTools,15,10.3201/eid1804.111553,1,22469151.0,1,https://github.com/Pierre-Demessence/EpiTools
SM509,MEGA,277,10.1093/molbev/msr121,60,21546353.0,66,https://github.com/meganz/sdk
SM567,MEGA6,686,10.1093/molbev/mst197,511,24132122.0,567,https://github.com/MEGA65/mega65-core
SM4523,OpenEpi,23,10.1177/003335490912400320,2,19445426.0,5,https://github.com/JogoShugh/OpenEpi.com
SM580,Primer3,461,10.1093/nar/gks596,110,10547847.0,150,https://github.com/Kaid22/Primer3
SM824,TREEVIEW,29,10.1073/pnas.95.25.14863,5,8902363.0,13,https://github.com/jonmiles/bootstrap-treeview
SM639,Primer-BLAST,133,10.1186/1471-2105-13-134,102,22708584.0,80,https://github.com/DaveTHarris/PrimerBlast
SM18584,DAGitty,9,10.1097/EDE.0b013e318225c2be,5,21811114.0,3,https://github.com/jtextor/dagitty
SM19593,R Statistics,3,10.1124/mol.112.084152,1,23571415.0,1,https://github.com/dmpe/R
SM1493,GeNorm,111,10.1186/gb-2002-3-7-research0034,72,12184808.0,48,https://github.com/hhh0pE/genorm
SM19862,REDCap (Research Electronic Data Capture),70,10.1016/j.jbi.2008.08.010,48,18929686.0,49,
SM3710,Dedoose,22,10.1002/ajmg.10425,1,12116201.0,1,https://github.com/DedooseV2/WebAssembly
SM3942,Atlas.ti,11,10.1002/car.886,1,15302634.0,1,https://github.com/dressupucla/Atlas.ti
SM3693,REDCap,296,10.1016/j.jbi.2008.08.010,206,18929686.0,235,https://github.com/redcap-tools/PyCap
SM2919,PRISM,100,10.1038/nprot.2011.367,18,21886100.0,18,https://github.com/PrismJS/prism
SM20412,PROMO,38,10.1093/bioinformatics/18.2.333,16,11847087.0,20,https://github.com/remotion-dev/trailer
SM20451,GEOquery,30,10.1093/bioinformatics/btm254,18,17496320.0,23,https://github.com/seandavi/GEOquery
SM20387,Cytohubba,5,10.1186/1752-0509-8-S4-S11,1,25521941.0,3,
SM18055,gcrma,14,10.1198/016214504000000683,4,15175677.0,2,https://github.com/pld-linux/R-gcrma
SM20494,cytoHubba,35,10.1186/1752-0509-8-S4-S11,21,25521941.0,18,
SM17318,FeatureCounts,62,10.1093/bioinformatics/btt656,50,24227677.0,53,https://github.com/vivekbhr/Subread_to_DEXSeq
SM16402,ClustVis,73,10.1093/nar/gkv468,61,25969447.0,61,https://github.com/taunometsalu/ClustVis
SM15512,MACS2,174,10.1186/gb-2008-9-9-r137,111,18798982.0,123,https://github.com/LiuLabUB/MACS2
SM17442,ChIPseeker,34,10.1093/bioinformatics/btv145,25,25765347.0,28,https://github.com/YuLab-SMU/ChIPseeker
SM722,Artemis,282,10.1093/bioinformatics/16.10.944,140,11120685.0,156,https://github.com/ls1intum/Artemis
SM18935,Integrated Genome Browser,39,10.1093/bioinformatics/btp472,16,19654113.0,22,https://github.com/MoMI-G/MoMI-G
SM970,ROSETTA,33,10.1006/jmbi.1997.0959,8,9149153.0,8,https://github.com/RosettaCommons/RoseTTAFold
SM20611,TWINSCAN,20,10.1093/bioinformatics/17.suppl_1.S140,4,11473003.0,16,https://github.com/lucventurini/oracle_trainer
SM20644,mfold,118,10.1093/nar/gkg595,65,12824337.0,79,https://github.com/levipierce/mfold
SM20646,RNAsubopt,25,10.1002/(SICI)1097-0282(199902)49:2<145::AID-BIP4>3.0.CO;2-G,12,10070264.0,14,https://github.com/marcelTBI/RNAlandmap
SM20641,RNAforester,22,10.1109/TCBB.2004.11,12,17048408.0,11,
SM606,ERRAT,105,10.1002/pro.5560020916,62,8401235.0,83,https://github.com/ajkhoury/Errata1337
SM20729,RMA,156,10.1093/biostatistics/4.2.249,69,12925520.0,76,https://github.com/rstudio/rmarkdown
SM17483,KNIME,36,10.1145/1656274.1656280,12,2861088.0,1,https://github.com/knime/knime-core
SM861,Discovery Studio,14,10.1016/S1093-3263(02)00164-X,1,12479928.0,1,https://github.com/IBM/watson-discovery-food-reviews
SM7099,LOMETS,37,10.1093/nar/gkm251,26,17478507.0,30,https://github.com/lometsj/lometsj.github.io
SM7100,TASSER,21,10.1186/1471-2105-9-40,2,17407093.0,2,https://github.com/tomtom/tassert_vim
SM1452,AutoDock,147,10.1002/jcc.21256,44,19399780.0,49,https://github.com/cholcombe973/autodock
SM815,TMHMM,530,10.1006/jmbi.2000.4315,354,11152613.0,376,https://github.com/isoprenaline/TMHMM
SM30,MATLAB,227,10.1093/bioinformatics/bti799,12,16317076.0,12,https://github.com/aludnam/MATLAB
SM1504,Autodock Vina,132,10.1002/jcc.21334,66,19499576.0,92,https://github.com/ccsb-scripps/AutoDock-Vina
SM20841,ChemSketch,6,10.1021/ci049794h,1,20401516.0,1,https://github.com/sdesai1097/ChemSketch
SM1191,CHARMM,165,10.1002/jcc.21287,43,19444816.0,60,https://github.com/N-Lawan/CHARMM
SM6545,RNAfold,282,10.1007/BF00818163,69,12824340.0,45,https://github.com/choener/RNAfold
SM14242,AutoDock Tools,48,10.1002/jcc.21256,20,19399780.0,23,https://github.com/Valdes-Tresanco-MS/AutoDockTools_py3
SM20752,flowClust,12,10.1186/1471-2105-10-145,9,19442304.0,6,https://github.com/RGLab/flowClust
SM11795,FATCAT,46,10.1093/bioinformatics/btg1086,6,14534198.0,33,https://github.com/Gregwar/fatcat
SM701,PROCHECK,385,10.1107/S0021889892009944,224,9008363.0,40,https://github.com/hyperjumptech/procheck
SM538,PISCES,46,10.1093/bioinformatics/btg224,30,12912846.0,36,https://github.com/califano-lab/PISCES
SM20911,MISA,81,10.1007/s00122-002-1031-0,20,12589540.0,39,https://github.com/declare-lab/MISA
SM20913,Tandem Repeats Finder,97,10.1093/nar/27.2.573,74,9862982.0,81,https://github.com/Benson-Genomics-Lab/TRF
SM20914,FastPCR,11,10.1016/j.ygeno.2017.05.005,5,28502701.0,6,https://github.com/rkalendar/FastPCR
SM15824,Enrichment Map,28,10.1371/journal.pone.0013984,13,21085593.0,16,https://github.com/BaderLab/EnrichmentMapApp
SM511,Mascot,162,10.1002/(SICI)1522-2683(19991201)20:18<3551::AID-ELPS3551>3.0.CO;2-2,102,10612281.0,115,https://github.com/nicfel/Mascot
SM20939,Sequest,44,10.1016/1044-0305(94)80016-2,25,24226387.0,13,https://github.com/mikeal/sequest
SM3384,X! Tandem,23,10.1093/bioinformatics/bth092,14,14976030.0,21,https://github.com/dshean/tandemx
SM20940,OMSSA,72,10.1021/pr0499491,44,15473683.0,55,https://github.com/coongroup/Compass
SM1460,Procheck,51,10.1107/S0021889892009944,28,9008363.0,10,https://github.com/hyperjumptech/procheck
SM3340,ChemDraw,10,10.1021/ci040123t,2,20201556.0,2,https://github.com/boraini/ChemDraw
SM1012,Bowtie2,1119,10.1038/nmeth.1923,742,22388286.0,820,https://github.com/BenLangmead/bowtie2
SM529,UCSC genome browser,549,10.1101/gr.229102,61,12045153.0,171,https://github.com/ucscGenomeBrowser/kent
SM20963,Bismark,128,10.1093/bioinformatics/btr167,88,21493656.0,104,https://github.com/FelixKrueger/Bismark
SM625,Blastp,70,10.1093/nar/25.17.3389,27,9254694.0,27,https://github.com/michal-stuglik/django-blastplus
SM20983,OrthoMCL,461,10.1101/gr.1224503,301,12952885.0,345,https://github.com/stajichlab/OrthoMCL
SM11717,ModRefiner,35,10.1016/j.bpj.2011.10.024,20,22098752.0,25,https://github.com/PhyreEngine/conda-modrefiner
SM21009,ABNER,36,10.1093/bioinformatics/bti475,28,15860559.0,35,https://github.com/abnerfs/abner-tech-channel
SM3992,PASS,55,10.1023/A:1008124202956,14,10815774.0,21,https://github.com/jaredhanson/passport
SM7307,SOAP2,136,10.1093/bioinformatics/btp336,98,19497933.0,107,https://github.com/Sebasrs/SOAP2
SM13141,MOPAC,14,10.1007/BF00128336,5,2197373.0,6,https://github.com/jeffhammond/MOPAC
SM1814,ICM,23,10.1007/s10822-012-9547-0,6,22569591.0,6,https://github.com/reedscot/icml2016
SM1827,Surflex-Dock,11,10.1021/jm020406h,3,12570372.0,3,https://github.com/mlawrenz/docking-scripts
SM6045,Autodock,37,10.1002/jcc.21256,9,19399780.0,11,https://github.com/cholcombe973/autodock
SM7318,PEAKS,25,10.1002/rcm.1196,12,14558135.0,14,https://github.com/bbc/peaks.js
SM1087,PSI-BLAST,734,10.1093/nar/25.17.3389,497,9254694.0,557,https://github.com/UsmanSaeed08/psiBlastparser
SM21113,PRIAM,28,10.1093/nar/gkg847,19,14602924.0,21,https://github.com/Netflix/Priam
SM21115,EFICAz,16,10.1093/nar/gkh956,8,15576349.0,9,https://github.com/uaihebert/jsf_eficaz
SM5657,DE,17,10.1016/j.jclinepi.2013.01.009,10,23523551.0,10,https://github.com/cyverse-archive/DE
SM557,Schrödinger,28,10.1021/jm0306430,4,15027865.0,5,https://github.com/quantumlib/qsim
